video_id,author,text,publishedAt,sentiment
pRIplSVOfhE,@sandeepchauhan5271,How did she survive in all those years 😮? Please send her to afganistan,14/09/25 20:15,Negative
pRIplSVOfhE,@santoshkumar-gl7el,"Dear Arundhati, plz stop being a hate monger. Your blind support to Islamic jihad and communist bloodshed is nauseating. And this is the reason nobody in this country now gives a damn to your biased opinions.",14/09/25 20:05,Negative
pRIplSVOfhE,@gerryburntwood9617,They are taking their advise from Israelis their  new besties!🙄😩,14/09/25 19:28,Negative
pRIplSVOfhE,@dineshhegde514,"Fact is you can not digest one party ruling the country since many years who speaks for Hindus. Who become voice of Hindus. you hate them, now you want to portray the India is ruined. No now people become voice. They know who the real enemies are.",14/09/25 19:26,Negative
pRIplSVOfhE,@sandipkumarpatel9374,"Why u r living in india? You have dual citizenship and a daughter of Christian parents, so naturally, u r anti Hindu bcoz u people are in too much in  minority so you people need support from Muslims as your saviour. U can't alone fight with hindus, that's why u r critic's of hindus But one thing you keep in mind that you Christian people are safe here bcoz of Hindus only .if we leave you on your destiny, then these muslims will tear you into pieces. U pretend to be so much sober and peace loving  in talking, but you have malefic intention. I saw in my professional life that Christian and Muslims always make unions for their survival , especially if the country is non Christian.  Why don't you try your nonsense in Arab countries.. They will hang in public. Atkeast go to China and protests for uiger Muslim. Next moment u will be in heaven....we hindus are polite and very lovely that's why people like Arundhati roy  crossing there red lines..in congress time u earn a lot but now in modi govt.  your employment is in danger . U could be a writer, but u are not allowed to speak against hindus. Freedom of speech is your privilege and  not your right.  Don't  try to make a narrative agst Hindu . We are oldest and ancient civilizations on this planet. We don't want your non sense suggestion",14/09/25 19:17,Negative
pRIplSVOfhE,@M1-jn8lp,Heroic woman ❤,14/09/25 19:16,Positive
pRIplSVOfhE,@Ayesha-be-hunar,She's such a pretty soul ❤,14/09/25 19:14,Positive
pRIplSVOfhE,@maujrefreshing6060,Thank you Arundhati Roy,14/09/25 18:58,Neutral
pRIplSVOfhE,@darrylnoronha5251,"The Bible teaches to love your enemies and to love your neighbour as yourself, and to bless them !!!

Matthew 5:43-44:
This passage, part of the Sermon on the Mount, is the most well-known source for this concept. Jesus says, ""You have heard that it was said, 'Love your neighbor and hate your enemy.' But I tell you, love your enemies and pray for those who persecute you.""

Luke 6:27-36:
This passage in Luke also emphasizes the importance of loving your enemies, including blessing those who curse you and doing good to those who hate you.

Matthew 26:52. 
""Those who live by the sword die by the sword"" is a warning, often interpreted as meaning that those who choose violence will ultimately be destroyed by it, echoing the biblical context of Jesus' words.

Broader Context:
This teaching is not about condoning their actions or becoming friends with them. It's about choosing a higher path, one of love and compassion, even in the face of adversity. 

Practical Implications:

Forgetting Revenge:
It encourages us to resist the urge to seek revenge or harbor bitterness towards those who have wronged us. 

Extending Compassion:
It means being kind, understanding, and merciful towards our enemies, even when they haven't earned it. 

Seeking Reconciliation:
While not always possible, it encourages us to seek opportunities for reconciliation and healing.

Praying for Them:
It suggests praying for the well-being of our enemies, seeking their spiritual growth and restoration. 

Why It Matters:

Transformative Power:
Loving your enemies can be a powerful force for personal transformation, allowing you to move beyond anger and resentment. 

Spiritual Growth:
It can lead to deeper spiritual growth and connection with God.

Building Bridges:
It can help build bridges of understanding and peace in our communities, even in situations of conflict.

In summary, ""loving your enemy as yourself"" is a call to choose love and compassion over anger and revenge, a path that can bring both personal and societal transformation. 

In the New Testament, during Jesus's arrest, Peter, in a moment of violence, cut off the ear of Malchus, a servant of the high priest, but Jesus immediately healed the severed ear, demonstrating his power and non-violent approach. 

Here's a more detailed account:

The Incident:
During Jesus's arrest, Peter, one of Jesus's disciples, drew his sword and struck Malchus, a servant of the high priest, cutting off his right ear. 

Jesus's Response:
Instead of retaliating or allowing the violence to escalate, Jesus immediately healed Malchus's ear, demonstrating his power and non-violent nature. 

""If this was my kingdom, my father would have sent more than twelve legions of angels"" is a quote from the Bible, specifically from Matthew 26:53, where Jesus is saying that he could call upon his Father to send an overwhelming number of angels to defend him, but he chose not to, as his kingdom is not of this world. 

Conclusion :
Jesus came incarnate into this world which His creation, but it is not His kingdom. The ruler of this world and human who is exiled on it, is satan (devil), who himself has been exiled here, alongwith the fallen angels (demons). He is the one who deceives humans with evil thought, when they don't share a spiritual bond with God. The minute we are lured to worldly pleasures and pursuits, we turn away from the presence of God and His spiritual guidance, and end up making blunders in our lives !

A single legion of angels is about 2000 in number. Jesus says He could have called on twelve or more legions of angels to defend Him, but He chose not to, as He had come to do His Father's will, which was the ""Salvation Plan"" for all, with His Self-Sacrifice on the cross. He paid the debt of sin which is death (whether is a drop of sin or an ocean of sin), for all of humanity, as we humans not only sin bodily but by our minds too ! 

WARRIOR OF JESUS",14/09/25 18:51,Positive
pRIplSVOfhE,@darrylnoronha5251,"Jesus's message on Love and Peace !!!

In the Bible, Jesus' message on love extended to all people, regardless of faith, nationality, or personality. He used the example of the sun rising and the rain falling on both the good and the evil to illustrate God's love for all people. 

In the Bible, Jesus taught that people should love their enemies and pray for those who persecute them. Jesus's instructions on how to treat enemies created a new standard for relationships. 

Luke 6:27-28
“But to you who are willing to listen, I say, love your enemies! Do good to those who hate you. Bless those who curse you. Pray for those who hurt you.” 

Matthew 26:52
""Put your sword back in its place"" and ""all who take the sword will perish by the sword"".

John 13:34
“Love one another as I have loved you”.

Matthew 5:44-45
""Love your enemies, and pray for those who persecute you"".

Luke 6:27-28
""Love your enemies, do good to those who hate you, bless those who curse you, pray for those who mistreat you"".

Matthew 5:43-48
""You have heard that it was said, 'Love your neighbor and hate your enemy.' But I tell you, love your enemies and pray for those who persecute you"".

1 Peter 3:9:
Do not repay evil for evil or reviling for reviling, but on the contrary, bless, for to this you were called, that you may obtain a blessing.

Proverbs 16:7:
When a man’s ways please the Lord, he makes even his enemies to be at peace with him.

Ephesians 4:32:
Be kind to one another, tenderhearted, forgiving one another, as God in Christ forgave you.

Romans 12:14, 17-19:
Bless those who persecute you; bless and do not curse . . . Do not repay anyone evil for evil. Be careful to do what is right in the eyes of everyone. If it is possible, as far as it depends on you, live at peace with everyone. Do not take revenge, my dear friends, but leave room for God’s wrath, for it is written: “It is mine to avenge; I will repay,” says the Lord.

Luke 23:34
And Jesus said, “Father, forgive them, for they know not what they do.”

WARRIOR OF JESUS",14/09/25 18:49,Positive
pRIplSVOfhE,,Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶,14/09/25 18:27,Negative
pRIplSVOfhE,,Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶,14/09/25 18:27,Negative
pRIplSVOfhE,,Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶,14/09/25 18:27,Negative
pRIplSVOfhE,,Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶,14/09/25 18:27,Negative
pRIplSVOfhE,,Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶,14/09/25 18:27,Negative
pRIplSVOfhE,,Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶,14/09/25 18:27,Negative
pRIplSVOfhE,@chaitanyaadkar,"If there is REALLY so much problem, why don't she go to International Criminal Court (ICC) and International Court of Justice (ICJ)?",14/09/25 18:27,Negative
pRIplSVOfhE,,Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶Fifty thousand trillion euro give to Anuradha Roy💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶💶,14/09/25 18:27,Error: Requested tokens (2344) exceed context window of 2048
